internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22684132,Carpococcyx radiceus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Carpococcyx,radiceus,,,,,"(Temminck, 1832)",<em>Carpococcyx radiceus</em> (del Hoyo and Collar 2014) was previously listed as&#160;<em>C. radiatus.  <p></p></em>
22684143,Coua delalandei,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Coua,delalandei,,,,,"(Temminck, 1827)",
22684198,Centropus violaceus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Centropus,violaceus,,,,,"Quoy & Gaimard, 1830",
22684219,Centropus chalybeus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Centropus,chalybeus,,,,,"(Salvadori, 1875)",
22684222,Centropus rectunguis,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Centropus,rectunguis,,,,,"Strickland, 1847",
22684236,Centropus nigrorufus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Centropus,nigrorufus,,,,,"(Cuvier, 1817)",
22684257,Centropus chlororhynchos,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Centropus,chlororhynchos,,,,,"Blyth, 1849",<em>Centropus chlororhynchos </em>(del Hoyo and Collar 2014) was previously listed as&#160;<em>C. chlororhynchus.</em>
22684340,Coccyzus ferrugineus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Coccyzus,ferrugineus,,,,,"Gould, 1843",
22684473,Neomorphus radiolosus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Neomorphus,radiolosus,,,,,"Sclater & Salvin, 1878",
22684502,Eos histrio,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Eos,histrio,,,,,"(Müller, 1776)",
22684519,Eos cyanogenia,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Eos,cyanogenia,,,,,"Bonaparte, 1850",
22684559,Trichoglossus johnstoniae,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Trichoglossus,johnstoniae,,,,,"Hartert, 1903",
22684564,Trichoglossus rubiginosus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Trichoglossus,rubiginosus,,,,,"(Bonaparte, 1850)",
22684573,Psitteuteles iris,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psitteuteles,iris,,,,,"(Temminck, 1835)",
22684586,Lorius domicella,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Lorius,domicella,,,,,"(Linnaeus, 1758)",
22684603,Lorius albidinucha,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Lorius,albidinucha,,,,,"(Rothschild & Hartert, 1924)",
22684630,Vini kuhlii,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Vini,kuhlii,,,,,"(Vigors, 1824)",
22684636,Vini stepheni,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Vini,stepheni,,,,,"(North, 1908)",
22684661,Charmosyna palmarum,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Charmosyna,palmarum,,,,,"(Gmelin, 1788)",
22684668,Charmosyna meeki,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Charmosyna,meeki,,,,,"(Rothschild & Hartert, 1901)",
22684675,Charmosyna multistriata,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Charmosyna,multistriata,,,,,"(Rothschild, 1911)",
22684697,Charmosyna margarethae,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Charmosyna,margarethae,,,,,"Tristram, 1879",
22684727,Zanda baudinii,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Zanda,baudinii,,,,,"(Lear, 1832)",<em>Zanda baudinii</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Calyptorhynchus</em>.
22684733,Zanda latirostris,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Zanda,latirostris,,,,,"(Carnaby, 1948)",<em>Zanda latirostris</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Calyptorhynchus</em>.
22684784,Cacatua moluccensis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Cacatua,moluccensis,,,,,"(Gmelin, 1788)",
22684834,Nestor productus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,STRIGOPIDAE,Nestor,productus,,,,,"(Gould, 1836)",
22684840,Nestor meridionalis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,STRIGOPIDAE,Nestor,meridionalis,,,,,"(Gmelin, 1788)",
22684850,Micropsitta geelvinkiana,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Micropsitta,geelvinkiana,,,,,"(Schlegel, 1871)",
22684960,Prioniturus waterstradti,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Prioniturus,waterstradti,,,,,"Rothschild, 1904",
22684964,Prioniturus platenae,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Prioniturus,platenae,,,,,"Blasius, 1888",
22684991,Prioniturus flavicans,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Prioniturus,flavicans,,,,,"Cassin, 1853",
22685029,Prosopeia splendens,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Prosopeia,splendens,,,,,"(Peale, 1848)",
22685035,Prosopeia personata,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Prosopeia,personata,,,,,"(Gray, 1848)",
22685063,Aprosmictus jonquillaceus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Aprosmictus,jonquillaceus,,,,,"(Vieillot, 1818)",
22685081,Polytelis alexandrae,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Polytelis,alexandrae,,,,,"Gould, 1863",
22685150,Psephotellus chrysopterygius,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psephotellus,chrysopterygius,,,,,"(Gould, 1858)",<em>Psephotellus chrysopterygius</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Psephotus</em>.
22685156,Psephotellus pulcherrimus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psephotellus,pulcherrimus,,,,,"(Gould, 1845)",<em>Psephotellus pulcherrimus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Psephotus</em>.
22685162,Cyanoramphus unicolor,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Cyanoramphus,unicolor,,,,,"(Lear, 1831)",
22685175,Cyanoramphus auriceps,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Cyanoramphus,auriceps,,,,,"(Kuhl, 1820)",
22685182,Cyanoramphus zealandicus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Cyanoramphus,zealandicus,,,,,"(Latham, 1790)",
22685185,Eunymphicus cornutus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Eunymphicus,cornutus,,,,,"(Gmelin, 1788)",
22685258,Mascarinus mascarin,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Mascarinus,mascarin,,,,,"(Linnaeus, 1771)",<em>Mascarinus mascarin</em> (del Hoyo and Collar 2014) was previously listed as <em>M. mascarinus</em>.
22685360,Agapornis nigrigenis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Agapornis,nigrigenis,,,,,"Sclater, 1906",
22685399,Loriculus catamene,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Loriculus,catamene,,,,,"Schlegel, 1873",
22685416,Loriculus exilis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Loriculus,exilis,,,,,"Schlegel, 1866",
22685422,Loriculus pusillus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Loriculus,pusillus,,,,,"Gray, 1859",
22685437,Psittacula wardi,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psittacula,wardi,,,,,"(E. Newton, 1867)",
22685448,Psittacula eques,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psittacula,eques,,,,,"(Newton & Newton, 1876)",
22685465,Psittacula exsul,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psittacula,exsul,,,,,"(Newton, 1872)",
22685500,Psittacula derbiana,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psittacula,derbiana,,,,,"(Fraser, 1852)",
22685508,Psittacula caniceps,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psittacula,caniceps,,,,,"(Blyth, 1846)",
22685516,Anodorhynchus hyacinthinus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Anodorhynchus,hyacinthinus,,,,,"(Latham, 1790)",
22685527,Anodorhynchus glaucus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Anodorhynchus,glaucus,,,,,"(Vieillot, 1816)",
22685548,Ara militaris,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Ara,militaris,,,,,"(Linnaeus, 1766)",
22685553,Ara ambiguus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Ara,ambiguus,,,,,"(Bechstein, 1811)",
22685606,Primolius maracana,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Primolius,maracana,,,,,"(Vieillot, 1816)",
22685690,Psittacara euops,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psittacara,euops,,,,,"(Wagler, 1832)",<em>Psittacara euops</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Aratinga</em>.
22685695,Psittacara chloropterus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psittacara,chloropterus,,,,,"(Souancé, 1856)",<em>Psittacara chloropterus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Aratinga</em> as <em>A. chloroptera</em>.
22685710,Aratinga auricapillus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Aratinga,auricapillus,,,,,"(Kuhl, 1820)",
22685755,Leptosittaca branickii,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Leptosittaca,branickii,,,,,"Berlepsch & Stolzmann, 1894",
22685760,Ognorhynchus icterotis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Ognorhynchus,icterotis,,,,,"(Massena & Souancé, 1854)",
22685776,Conuropsis carolinensis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Conuropsis,carolinensis,,,,,"(Linnaeus, 1758)",
22685783,Pyrrhura cruentata,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,cruentata,,,,,"(Wied, 1820)",
22685790,Pyrrhura devillei,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,devillei,,,,,"(Massena & Souancé, 1854)",
22685797,Pyrrhura lepida,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,lepida,,,,,"(Wagler, 1832)",
22685812,Pyrrhura perlata,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,perlata,,,,,"(Spix, 1824)",
22685836,Pyrrhura viridicata,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,viridicata,,,,,"Todd, 1913",
22685857,Pyrrhura rupicola,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,rupicola,,,,,"(Tschudi, 1844)",
22685860,Pyrrhura albipectus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,albipectus,,,,,"Chapman, 1914",
22685867,Pyrrhura calliptera,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,calliptera,,,,,"(Massena & Souancé, 1854)",
22685919,Bolborhynchus ferrugineifrons,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Bolborhynchus,ferrugineifrons,,,,,"(Lawrence, 1880)",
22685923,Forpus cyanopygius,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Forpus,cyanopygius,,,,,"(Souancé, 1856)",
22685952,Forpus xanthops,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Forpus,xanthops,,,,,"(Salvin, 1895)",
22685966,Brotogeris pyrrhoptera,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Brotogeris,pyrrhoptera,,,,,"(Latham, 1801)",
22686000,Nannopsittaca dachilleae,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Nannopsittaca,dachilleae,,,,,"O'Neil, Munn & Franke, 1991",
22686037,Touit melanonotus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Touit,melanonotus,,,,,"(Wied, 1820)",
22686054,Touit surdus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Touit,surdus,,,,,"(Kuhl, 1820)",
22686066,Touit stictopterus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Touit,stictopterus,,,,,"(Sclater, 1862)",
22686116,Pyrilia barrabandi,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrilia,barrabandi,,,,,"(Kuhl, 1820)",
22686125,Pyrilia pyrilia,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrilia,pyrilia,,,,,"(Bonaparte, 1853)",
22686136,Pyrilia caica,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrilia,caica,,,,,"(Latham, 1790)",
22686145,Pyrilia vulturina,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrilia,vulturina,,,,,"(Kuhl, 1820)",
22686158,Hapalopsittaca amazonina,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Hapalopsittaca,amazonina,,,,,"(Des Murs, 1845)",
22686168,Hapalopsittaca pyrrhops,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Hapalopsittaca,pyrrhops,,,,,"(Salvin, 1876)",
22686209,Amazona collaria,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,collaria,,,,,"(Linnaeus, 1758)",
22686215,Amazona ventralis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,ventralis,,,,,"(Müller, 1776)",
22686231,Amazona agilis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,agilis,,,,,"(Linnaeus, 1758)",
22686246,Amazona tucumana,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,tucumana,,,,,"(Cabanis, 1885)",
22686251,Amazona pretrei,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,pretrei,,,,,"(Temminck, 1830)",
22686282,Amazona dufresniana,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,dufresniana,,,,,"(Shaw, 1812)",
22686311,Alipiopsitta xanthops,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Alipiopsitta,xanthops,,,,,"(Spix, 1824)",
22686363,Amazona kawalli,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,kawalli,,,,,"Grantsau & Camargo, 1989",
22686387,Amazona versicolor,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,versicolor,,,,,"(Müller, 1776)",
22686395,Amazona arausiaca,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,arausiaca,,,,,"(Müller, 1776)",
22686403,Amazona guildingii,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,guildingii,,,,,"(Vigors, 1837)",
22686411,Amazona imperialis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,imperialis,,,,,"Richmond, 1899",
22686419,Triclaria malachitacea,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Triclaria,malachitacea,,,,,"(Spix, 1824)",
22686450,Cypseloides rothschildi,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Cypseloides,rothschildi,,,,,"Zimmer, 1945",
22686507,Aerodramus elaphrus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Aerodramus,elaphrus,,,,,"(Oberholser, 1906)",<em>Aerodramus   elaphrus</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Collocalia </em>as <em>C. elaphra</em>.
22686511,Aerodramus francicus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Aerodramus,francicus,,,,,"(Gmelin, 1789)",<em>Aerodramus   francicus</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Collocalia </em>as <em>C. francica</em>.
22686581,Aerodramus sawtelli,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Aerodramus,sawtelli,,,,,"Holyoak, 1974",<em>Aerodramus   sawtelli</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Collocalia</em>.
22686625,Schoutedenapus schoutedeni,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Schoutedenapus,schoutedeni,,,,,"(Prigogine, 1960)",
22686961,Phaethornis koepckeae,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Phaethornis,koepckeae,,,,,"Weske & Terborgh, 1977",
22687022,Ramphodon naevius,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Ramphodon,naevius,,,,,"(Dumont, 1818)",
22687026,Glaucis dohrnii,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Glaucis,dohrnii,,,,,"(Bourcier & Mulsant, 1852)",
22687078,Campylopterus ensipennis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Campylopterus,ensipennis,,,,,"(Swainson, 1822)",
22687086,Campylopterus phainopeplus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Campylopterus,phainopeplus,,,,,"Salvin & Godman, 1879",
22687090,Campylopterus villaviscensio,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Campylopterus,villaviscensio,,,,,"(Bourcier, 1851)",
22687187,Lophornis gouldii,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Lophornis,gouldii,,,,,"(Lesson, 1833)",
22687253,Discosura popelairii,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Discosura,popelairii,,,,,"(DuBus & Gisignies, 1846)",
22687333,Chlorostilbon bracei,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Chlorostilbon,bracei,,,,,"(Lawrence, 1877)",
22687464,Goethalsia bella,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Goethalsia,bella,,,,,"Nelson, 1912",
22687529,Amazilia luciae,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Amazilia,luciae,,,,,"(Lawrence, 1867)",
22687562,Amazilia boucardi,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Amazilia,boucardi,,,,,"(Mulsant, 1877)",
22687627,Eupherusa poliocerca,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Eupherusa,poliocerca,,,,,"Elliot, 1871",
22687703,Phlogophilus hemileucurus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Phlogophilus,hemileucurus,,,,,"Gould, 1860",
22687708,Phlogophilus harterti,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Phlogophilus,harterti,,,,,"Berlepsch & Stolzmann, 1901",
22687721,Heliodoxa gularis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Heliodoxa,gularis,,,,,"(Gould, 1860)",
22687749,Hylonympha macrocerca,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Hylonympha,macrocerca,,,,,"Gould, 1873",
22687774,Oreotrochilus adela,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Oreotrochilus,adela,,,,,"(d'Orbigny & Lafresnaye, 1838)",
22687794,Aglaeactis aliciae,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Aglaeactis,aliciae,,,,,"Salvin, 1896",
22687813,Coeligena prunellei,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Coeligena,prunellei,,,,,"(Bourcier, 1843)",
22687901,Heliangelus regalis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Heliangelus,regalis,,,,,"Fitzpatrick, Willard & Terborgh, 1979",
22687909,Eriocnemis nigrivestis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Eriocnemis,nigrivestis,,,,,"(Bourcier & Mulsant, 1852)",
22687922,Eriocnemis godini,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Eriocnemis,godini,,,,,"(Bourcier, 1851)",
22687930,Eriocnemis cupreoventris,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Eriocnemis,cupreoventris,,,,,"(Fraser, 1840)",
22687947,Eriocnemis derbyi,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Eriocnemis,derbyi,,,,,"(DeLattre & Bourcier, 1846)",
22687957,Haplophaedia lugens,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Haplophaedia,lugens,,,,,"(Gould, 1851)",
22687987,Ramphomicron dorsale,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Ramphomicron,dorsale,,,,,"Salvin & Godman, 1880",
22687993,Metallura baroni,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Metallura,baroni,,,,,"Salvin, 1893",
22688018,Metallura iracunda,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Metallura,iracunda,,,,,"Wetmore, 1947",
22688049,Taphrolesbia griseiventris,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Taphrolesbia,griseiventris,,,,,"(Taczanowski, 1883)",
22688069,Augastes lumachella,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Augastes,lumachella,,,,,"(Lesson, 1838)",
22688130,Loddigesia mirabilis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Loddigesia,mirabilis,,,,,"(Bourcier, 1847)",
22688175,Doricha eliza,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Doricha,eliza,,,,,"(Lesson & DeLattre, 1839)",
22688214,Mellisuga helenae,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Mellisuga,helenae,,,,,"(Lembeye, 1850)",
22688257,Chaetocercus bombus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Chaetocercus,bombus,,,,,"Gould, 1871",
22688279,Chaetocercus berlepschi,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Chaetocercus,berlepschi,,,,,"Simon, 1889",
22688308,Selasphorus ardens,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Selasphorus,ardens,,,,,"Salvin, 1870",
22688327,Tauraco fischeri,ANIMALIA,CHORDATA,MUSOPHAGIFORMES,AVES,MUSOPHAGIDAE,Tauraco,fischeri,,,,,"(Reichenow, 1878)",
22688340,Tauraco bannermani,ANIMALIA,CHORDATA,MUSOPHAGIFORMES,AVES,MUSOPHAGIDAE,Tauraco,bannermani,,,,,"(Bates, 1923)",
22688359,Tauraco ruspolii,ANIMALIA,CHORDATA,MUSOPHAGIFORMES,AVES,MUSOPHAGIDAE,Tauraco,ruspolii,,,,,"(Salvadori, 1896)",
22688441,Tyto inexspectata,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,TYTONIDAE,Tyto,inexspectata,,,,,"(Schlegel, 1879)",
22688493,Tyto soumagnei,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,TYTONIDAE,Tyto,soumagnei,,,,,"(Milne Edwards, 1878)",
22688529,Phodilus prigoginei,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,TYTONIDAE,Phodilus,prigoginei,,,,,"Schouteden, 1952",
22688554,Otus rufescens,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,rufescens,,,,,"(Horsfield, 1821)",
22688565,Otus ireneae,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,ireneae,,,,,"Ripley, 1966",
22688586,Otus umbra,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,umbra,,,,,"(Richmond, 1903)",
22688591,Otus angelinae,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,angelinae,,,,,"(Finsch, 1912)",
22688602,Otus longicornis,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,longicornis,,,,,"(Ogilvie-Grant, 1894)",
22688608,Otus mindorensis,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,mindorensis,,,,,"(Whitehead, 1899)",
22688614,Otus mirus,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,mirus,,,,,"Ripley & Rabor, 1968",
